Trial,Accuracy,RT
3013,1,0.1875
3014,1,1.25
3015,1,0.1875
3016,0,0.1875
3017,0,4.0625
3018,0,4.1875
3019,1,0.125
3020,1,0.1875
3021,1,1.25
3022,0,4.5
3023,0,4.3125
3024,0,4.5625
3025,1,0.125
3026,1,0.1875
3027,1,0.1875
3028,1,1.25
3029,0,4.3125
3030,1,1.1875
3031,0,4.3125
3032,1,0.125
3033,0,4.4375
3034,1,0.125
3035,1,0.1875
3036,0,0.1875
3037,1,0.1875
3038,1,1.3125
3039,0,4.9375
3040,0,4.1875
3041,0,0.125
3042,1,0.1875
3043,0,0.1875
3044,1,1.3125
3045,1,1.1875
3046,0,4.0625
3047,1,0.4375
3048,1,1.1875
3049,1,1.3125
3050,1,1.25
3051,1,1.25
3052,1,0.1875
3053,1,0.1875
3054,0,4.375
3055,0,4.1875
3056,0,4.0625
3057,0,4.5625
3058,1,0.125
3059,0,0.25
3060,1,1.1875
3061,1,1.25
3062,1,0.25
3063,1,0.1875
3064,0,0.1875
3065,0,4.5625
3066,0,0.125
3067,0,0.25
3068,1,0.1875
3069,1,0.1875
3070,1,0.1875
3071,1,0.1875
3072,1,0.1875
3073,1,1.25
3074,1,1.25
3075,1,1.25
3076,0,4.625
3077,0,0.0625
3078,1,0.25
3079,0,4.375
3080,0,4.25
3081,1,1.1875
3082,0,0.25
3083,0,4.375
3084,1,0.125
3085,1,1.1875
3086,0,4.0625
3087,1,0.5625
3088,1,0.1875
3089,0,4.375
3090,0,4.25
3091,1,0.125
3092,1,1.3125
3093,1,0.1875
3094,0,0.1875
3095,1,1.1875
3096,1,1.3125
3097,1,0.1875
3098,0,4.3125
3099,1,1.1875
3100,1,1.25
3101,0,4.5
3102,1,1.1875
3103,0,0.25
3104,1,1.1875
3105,0,4.5
3106,1,1.1875
3107,0,4.375
3108,1,1.125
3109,1,0.1875
3110,0,0.25
3111,0,4.375
3112,0,4.4375
3113,1,0.125
3114,1,0.1875
3115,1,1.1875
3116,1,0.1875
3117,0,0.1875
3118,1,0.25
3119,0,4.5
3120,1,0.125
3121,1,0.1875
3122,0,0.1875
3123,1,1.25
3124,0,4.3125
3125,1,0.125
3126,1,1.25
3127,1,1.25
3128,0,0.1875
3129,1,1.3125
3130,0,4.4375
3131,0,4.5625
3132,0,0.125
3133,1,1.25
3134,1,0.1875
3135,0,0.1875
3136,0,4.5625
3137,0,4.3125
3138,0,0.125
3139,0,4.4375
3140,0,4.0625
3141,1,1.4375
3142,1,1.25
3143,0,4.3125
3144,1,1.1875
3145,0,0.1875
3146,1,1.25
3147,1,1.25
3148,0,4.3125
3149,0,0.125
3150,1,1.25
3151,0,4.4375
3152,1,0.0625
3153,1,0.3125
3154,1,0.1875
3155,1,1.1875
3156,0,0.1875
3157,1,1.3125
3158,0,4.3125
3159,0,4.375
3160,1,1.1875
3161,0,4.375
3162,0,4.375
3163,0,0.125
3164,0,0.1875
3165,0,4.3125
3166,0,4.0625
3167,0,0.375
3168,0,0.25
3169,0,4.6875
3170,1,1.125
3171,1,0.1875
3172,1,0.1875
3173,0,4.0625
3174,1,0.5
3175,0,4.3125
3176,1,1.125
3177,1,0.25
3178,1,0.1875
3179,1,0.1875
3180,1,1.25
3181,1,1.25
3182,1,1.25
3183,1,1.25
3184,0,4.375
3185,0,0.0625
3186,1,1.25
3187,1,1.3125
3188,1,1.1875
3189,0,4.4375
3190,1,1.125
3191,0,4.375
3192,0,4.0625
3193,1,1.4375
3194,1,1.3125
3195,0,4.375
3196,0,4.0625
3197,1,0.375
3198,0,4.3125
3199,1,1.125
3200,1,1.25
3201,1,1.3125
3202,0,4.3125
3203,1,0.125
3204,0,4.375
3205,1,0.0625
3206,1,1.3125
3207,1,1.1875
3208,1,0.25
3209,1,1.25
3210,0,4.5625
3211,0,4.375
3212,1,1.25
3213,0,4.5
3214,1,0.0625
3215,0,0.1875
3216,0,0.25
3217,1,0.25
3218,0,0.1875
3219,1,0.1875
3220,0,4.375
3221,1,1.1875
3222,1,1.25
3223,0,4.75
3224,0,0.125
3225,0,4.4375
3226,0,0.125
3227,0,4.4375
3228,1,1.1875
3229,1,0.1875
3230,1,1.25
3231,0,4.375
3232,0,4.3125
3233,1,1.125
3234,0,4.6875
3235,0,4.375
3236,1,0.125
3237,0,0.1875
3238,0,0.1875
3239,1,0.1875
3240,1,0.1875
3241,1,0.25
3242,1,1.1875
3243,1,1.3125
3244,1,0.1875
3245,0,0.1875
3246,1,0.1875
3247,0,0.1875
3248,1,0.1875
3249,0,4.0625
3250,0,0.75
3251,0,4.0625
3252,0,4.625
3253,1,1.1875
3254,1,0.1875
3255,1,1.25
3256,1,0.1875
3257,1,1.25
3258,0,4.5625
3259,0,4.375
3260,1,1.1875
3261,1,0.1875
3262,1,0.1875
3263,0,0.25
3264,0,4.375
3265,1,1.1875
3266,0,4.5
3267,0,0.125
3268,0,0.1875
3269,0,0.1875
3270,1,1.25
3271,0,4.5
3272,1,1.125
3273,1,1.3125
3274,0,0.1875
3275,1,1.1875
3276,1,1.3125
3277,1,1.1875
3278,0,4.0625
3279,1,1.5
3280,0,4.4375
3281,1,1.25
3282,1,1.1875
3283,1,1.25
3284,1,1.25
3285,0,4.4375
3286,0,4.5
3287,1,1.1875
3288,0,4.3125
3289,0,4.375
3290,0,0.125
3291,0,4.0625
3292,1,1.5
3293,1,1.25
3294,1,1.25
3295,0,4.4375
3296,1,1.125
3297,0,4.3125
3298,0,4.25
3299,0,4.25
3300,1,0.125
3301,0,4.3125
3302,0,4.1875
3303,0,0.125
3304,1,1.3125
3305,1,1.1875
3306,1,1.3125
3307,1,1.1875
3308,1,1.3125
3309,1,0.1875
3310,0,4.3125
3311,0,4.3125
3312,1,1.125
3313,0,4.375
3314,1,1.125
3315,0,0.1875
3316,0,4.0625
3317,0,0.4375
3318,1,0.25
3319,1,1.25
3320,0,4.375
3321,0,0.125
3322,0,4.0625
3323,1,0.5
3324,1,1.25
3325,0,4.5
3326,1,0.125
3327,1,0.1875
3328,0,4.375
3329,1,0.0625
3330,0,0.25
3331,1,1.25
3332,0,4.3125
3333,1,0.125
3334,1,0.1875
3335,1,1.25
3336,1,1.25
3337,1,0.1875
3338,0,4.375
3339,1,1.125
3340,1,1.25
3341,0,0.25
3342,1,1.1875
3343,1,1.3125
3344,0,4.375
3345,1,1.125
3346,0,4.5
3347,1,0.0625
3348,0,4.4375
3349,0,4.375
3350,0,4.1875
3351,0,0.125
3352,1,0.1875
3353,0,4.375
3354,0,4.25
3355,1,0.125
3356,0,4.5625
3357,0,0.125
3358,1,1.1875
3359,1,0.1875
3360,1,0.1875
3361,0,4.0625
3362,1,1.4375
3363,1,1.3125
3364,0,0.1875
3365,0,4.375
3366,0,4.1875
3367,0,0.125
3368,0,4.375
3369,0,0.125
3370,1,1.25
3371,1,0.1875
3372,1,1.25
3373,1,1.25
3374,0,4.8125
3375,1,1.1875
3376,0,4.3125
3377,0,0.0625
3378,1,0.25
3379,1,0.1875
3380,0,0.1875
3381,1,1.25
3382,0,0.1875
3383,0,0.25
3384,0,4.3125
3385,1,1.1875
3386,0,4.3125
3387,1,1.125
3388,0,4.0625
3389,0,4.5625
3390,0,0.125
3391,0,4.3125
3392,0,4.25
3393,0,0.125
3394,0,0.1875
3395,0,0.1875
3396,1,0.1875
3397,0,0.1875
3398,1,0.1875
3399,0,4.3125
3400,0,0.125
3401,0,0.1875
3402,1,1.25
3403,0,4.9375
3404,1,1.25
3405,1,0.1875
3406,1,1.1875
3407,1,1.3125
3408,0,0.1875
3409,0,4.5625
3410,0,0.125
3411,1,0.25
3412,1,0.1875
3413,0,0.25
3414,0,4.25
3415,1,1.1875
3416,0,4.3125
3417,0,0.125
3418,0,4.375
3419,1,1.125
3420,0,0.25
3421,0,0.1875
3422,1,0.1875
3423,1,0.1875
3424,1,0.25
3425,0,4.25
3426,1,1.25
3427,0,0.1875
3428,1,1.1875
3429,0,0.25
3430,1,1.25
3431,1,1.1875
3432,1,1.3125
3433,0,4.3125
3434,1,1.125
3435,1,1.25
3436,0,4.3125
3437,1,1.25
3438,1,1.1875
3439,0,4.3125
3440,1,1.125
3441,0,4.0625
3442,1,1.375
3443,1,1.3125
3444,0,0.1875
3445,1,1.25
3446,1,1.25
3447,0,4.25
3448,1,1.1875
3449,0,4.25
3450,0,4.0625
3451,1,0.3125
3452,0,4.25
3453,1,1.1875
3454,1,0.1875
3455,0,0.1875
3456,0,4.3125
3457,1,1.125
3458,0,0.1875
3459,1,1.3125
3460,0,4.375
3461,0,4.3125
3462,1,0.125
3463,0,4.3125
3464,1,1.125
3465,0,4.3125
3466,0,4.1875
3467,1,0.125
3468,0,4.3125
3469,1,1.125
3470,1,0.1875
3471,0,4.375
3472,1,1.125
3473,0,4.3125
3474,1,0.125
3475,0,4.3125
3476,0,4.1875
3477,0,4.25
3478,0,4.375
3479,1,0.1875
3480,0,4.3125
3481,0,4.25
3482,1,0.125
3483,0,0.1875
3484,0,4.3125
3485,1,2.3125
3486,1,0.1875
3487,0,0.1875
3488,1,0.25
3489,0,0.1875
3490,0,0.25
3491,0,0.1875
3492,1,0.1875
3493,0,4.8125
3494,0,4.25
3495,0,4.25
3496,0,0.125
3497,1,0.1875
3498,1,1.3125
3499,0,4.0625
3500,0,4.75
3501,0,0.0625
3502,1,0.25
3503,1,3.5625
3504,0,4.3125
3505,0,0.125
3506,0,4.0625
3507,1,0.125
3508,1,1.375
3509,0,4.0625
3510,1,0.125
3511,0,4.625
3512,0,4.3125
3513,0,4.75
3514,0,4.25
3515,0,0.125
3516,0,4.3125
3517,0,4.4375
3518,1,0.125
3519,1,1.25
3520,0,4.25
3521,0,4.3125
3522,0,0.0625
3523,1,1.3125
3524,1,1.25
3525,1,1.25
3526,0,0.1875
3527,0,0.1875
3528,0,0.1875
3529,0,4.0625
3530,1,0.375
3531,0,4.25
3532,0,0.125
3533,1,1.25
3534,0,4.25
3535,1,1.25
3536,0,4.25
3537,1,0.0625
3538,1,0.25
3539,1,1.25
3540,0,4.3125
3541,1,0.125
3542,1,0.1875
3543,0,0.1875
3544,1,0.1875
3545,1,1.25
3546,0,4.3125
3547,0,0.0625
3548,0,4.0625
3549,1,1.4375
3550,0,4.3125
3551,0,0.0625
3552,1,1.25
3553,0,0.1875
3554,0,4.3125
3555,1,1.125
3556,1,0.1875
3557,1,0.1875
3558,0,0.3125
3559,1,1.1875
3560,1,1.25
3561,0,4.3125
3562,1,0.0625
3563,1,0.1875
3564,1,1.3125
3565,0,0.1875
3566,0,0.1875
3567,1,0.1875
3568,1,1.25
3569,1,0.1875
3570,1,1.3125
3571,1,0.1875
3572,1,1.1875
3573,0,4.0625
3574,1,1.375
3575,0,0.25
3576,1,1.25
3577,1,1.3125
3578,1,1.1875
3579,0,4.3125
3580,1,0.125
3581,1,1.1875
3582,0,4.0625
3583,1,1.4375
3584,1,1.25
3585,1,1.25
3586,0,4.3125
3587,1,1.125
3588,0,4.3125
3589,0,0.125
3590,0,4.1875
3591,0,4.0625
3592,0,0.3125
3593,1,0.1875
3594,0,0.1875
3595,1,1.3125
3596,1,0.1875
3597,1,0.1875
3598,1,1.1875
3599,1,1.3125
3600,1,0.1875
3601,0,4.3125
3602,0,0.125
3603,1,1.25
3604,1,0.1875
3605,0,4.3125
3606,1,0.125
3607,0,4.25
3608,0,0.125
3609,0,4.375
3610,1,1.125
3611,0,4.0625
3612,0,4.5
3613,0,0.125
3614,0,0.1875
3615,1,1.25
3616,0,4.3125
3617,1,1.125
3618,1,0.25
3619,0,0.1875
3620,1,0.1875
3621,0,4.9375
3622,1,0.125
3623,0,4.5625
3624,0,4.375
3625,0,0.0625
3626,0,0.25
3627,0,0.1875
3628,0,4.25
3629,1,0.0625
3630,1,1.3125
3631,1,0.1875
3632,1,0.1875
3633,1,1.3125
3634,0,0.1875
3635,0,0.1875
3636,1,1.1875
3637,1,1.3125
3638,0,4.75
3639,0,0.1875
3640,1,0.1875
3641,0,4.3125
3642,0,0.125
3643,1,1.3125
3644,1,1.1875
3645,1,1.3125
3646,0,4.4375
3647,1,0.0625
3648,1,0.25
3649,0,0.25
3650,1,1.1875
3651,0,4.0625
3652,1,1.5625
3653,1,1.25
3654,0,4.3125
3655,0,4.25
3656,1,0.125
3657,1,1.25
3658,1,1.25
3659,1,1.25
3660,0,4.375
3661,0,4.625
3662,0,4.4375
3663,0,4.0625
3664,0,0.4375
3665,0,0.1875
3666,0,0.1875
3667,0,4.3125
3668,0,4.4375
3669,1,0.125
3670,0,0.25
3671,0,0.1875
3672,1,1.25
3673,1,0.1875
3674,1,1.25
3675,1,1.25
3676,1,0.1875
3677,1,0.1875
3678,0,4.375
3679,0,0.125
3680,1,0.1875
3681,1,0.1875
3682,1,0.1875
3683,0,4.375
3684,1,1.125
3685,0,0.1875
3686,1,1.3125
3687,0,0.1875
3688,0,4.3125
3689,1,1.1875
3690,1,1.25
3691,0,4.375
3692,0,0.0625
3693,1,1.25
3694,1,1.25
3695,0,4.375
3696,0,4.25
3697,0,0.0625
3698,0,0.25
3699,1,0.1875
3700,0,0.1875
3701,1,1.25
3702,0,4.5
3703,1,1.125
3704,1,1.1875
3705,0,0.3125
3706,0,4.3125
3707,0,4.25
3708,1,0.125
3709,1,0.1875
3710,1,0.1875
3711,1,1.25
3712,1,1.3125
3713,1,1.1875
3714,1,1.3125
3715,1,1.1875
3716,0,4.4375
3717,1,1.1875
3718,0,4.375
3719,0,4.375
3720,1,0.125
3721,1,0.1875
3722,0,0.1875
3723,1,1.25
3724,1,1.25
3725,0,4.3125
3726,1,1.1875
3727,1,1.25
3728,1,1.25
3729,0,4.6875
3730,0,4.3125
3731,1,1.25
3732,0,4.3125
3733,0,4.4375
3734,1,0.125
3735,1,1.1875
3736,1,0.25
3737,0,0.1875
3738,1,1.25
3739,1,1.3125
3740,1,1.1875
3741,0,4.4375
3742,1,1.125
3743,0,4.3125
3744,1,1.1875
3745,1,1.25
3746,1,1.25
3747,0,4.4375
3748,1,1.125
3749,0,4.0625
3750,1,1.5625
3751,0,4.625
3752,1,1.125
3753,1,1.3125
3754,0,4.375
3755,1,0.0625
3756,1,1.25
3757,0,4.625
3758,1,1.1875
3759,1,0.1875
3760,1,1.25
3761,1,1.25
3762,1,1.25
3763,0,4.625
3764,1,1.25
3765,0,4.5625
3766,0,4.5
3767,1,0.125
3768,0,4.0625
3769,0,4.5625
3770,1,0.125
3771,0,0.1875
3772,0,4.75
3773,1,0.0625
3774,1,0.1875
3775,1,1.25
3776,0,4.375
3777,0,4.3125
3778,0,4.3125
3779,1,1.125
3780,1,1.3125
3781,0,0.1875
3782,0,4.4375
3783,0,4.1875
3784,1,1.25
3785,0,0.1875
3786,0,0.1875
3787,1,0.1875
3788,1,1.25
3789,1,0.1875
3790,0,0.1875
3791,0,4.375
3792,1,0.125
3793,1,0.1875
3794,1,1.3125
3795,0,0.1875
3796,0,4.3125
3797,0,4.0625
3798,0,4.875
3799,1,0.0625
3800,0,0.25
3801,0,4.5
3802,0,0.125
3803,1,1.25
3804,1,0.1875
3805,1,0.1875
3806,0,4.4375
3807,0,0.0625
3808,1,0.1875
3809,1,1.25
3810,1,0.25
3811,1,0.1875
3812,1,0.1875
3813,1,0.1875
3814,1,1.25
3815,0,0.1875
3816,0,0.1875
3817,0,0.1875
3818,0,0.3125
3819,0,0.1875
3820,1,1.1875
3821,1,1.3125
3822,0,0.1875
3823,0,4.6875
3824,1,1.1875
3825,1,1.25
3826,1,1.25
3827,0,4.3125
3828,1,1.1875
3829,0,4.3125
3830,1,1.1875
3831,1,1.1875
3832,0,4.0625
3833,1,1.5
3834,0,4.0625
3835,0,4.625
3836,1,0.125
3837,0,0.1875
3838,0,0.1875
3839,1,0.1875
3840,1,1.25
3841,1,1.25
3842,1,1.25
3843,1,1.25
3844,1,1.25
3845,1,1.25
3846,1,1.25
3847,1,1.3125
3848,1,1.1875
3849,1,1.3125
3850,1,1.1875
3851,0,4.5625
3852,0,4.25
3853,0,4.0625
3854,1,1.625
3855,0,4.625
3856,0,4.5
3857,1,0.125
3858,1,1.25
3859,0,4.625
3860,0,4.0625
3861,1,0.3125
3862,0,4.3125
3863,0,0.1875
3864,1,1.1875
3865,1,1.25
3866,1,0.25
3867,0,0.1875
3868,1,0.1875
3869,1,1.25
3870,1,1.25
3871,0,4.375
3872,1,1.1875
3873,0,0.1875
3874,1,1.25
3875,1,1.25
3876,1,1.25
3877,0,4.375
3878,1,1.1875
3879,0,4.9375
3880,1,1.25
3881,1,1.1875
3882,1,1.3125
3883,1,1.1875
3884,0,4.6875
3885,1,1.1875
3886,0,4.9375
3887,0,4.375
3888,0,0.125
3889,1,0.1875
3890,1,1.1875
3891,0,4.0625
3892,0,5.0
3893,1,0.125
3894,1,1.25
3895,0,4.375
3896,0,0.125
3897,1,1.25
3898,0,0.1875
3899,0,0.1875
3900,1,1.25
3901,1,0.1875
3902,0,0.25
3903,0,4.4375
3904,0,4.25
3905,1,1.1875
3906,1,0.1875
3907,1,1.25
3908,1,0.1875
3909,1,0.1875
3910,0,4.0625
3911,1,0.5
3912,1,0.1875
3913,1,1.3125
3914,0,4.3125
3915,1,1.1875
3916,1,0.1875
3917,1,1.25
3918,0,0.1875
3919,0,0.1875
3920,1,1.25
3921,0,4.375
3922,0,0.125
3923,0,4.3125
3924,0,0.125
3925,0,4.0625
3926,0,0.4375
3927,0,4.375
3928,0,0.125
3929,0,4.375
3930,1,0.125
3931,1,0.1875
3932,1,1.3125
3933,0,4.5
3934,0,0.125
3935,0,4.5625
3936,0,4.25
3937,0,0.125
3938,1,0.1875
3939,0,4.0625
3940,1,0.375
3941,1,1.25
3942,1,0.1875
3943,1,1.25
3944,1,1.25
3945,0,4.3125
3946,1,0.125
3947,1,1.1875
3948,0,0.1875
3949,0,0.1875
3950,0,4.0625
3951,0,0.375
3952,1,0.1875
3953,1,0.1875
3954,0,0.25
3955,0,0.1875
3956,1,1.25
3957,1,0.1875
3958,1,1.25
3959,1,1.25
3960,0,4.4375
3961,0,4.125
3962,0,4.0625
3963,1,1.3125
3964,1,1.3125
3965,1,1.1875
3966,0,4.0625
3967,0,4.4375
3968,1,1.1875
3969,0,4.25
3970,0,0.125
3971,1,0.1875
3972,1,0.1875
3973,1,1.3125
3974,0,4.3125
3975,0,0.0625
3976,0,0.25
3977,0,4.25
3978,0,0.0625
3979,0,4.0625
3980,1,1.4375
3981,0,4.0625
3982,1,1.375
3983,0,4.0625
3984,1,1.5
3985,1,1.1875
3986,0,4.3125
3987,0,0.125
3988,1,1.1875
3989,0,4.0625
3990,0,4.4375
3991,0,0.125
3992,1,1.25
3993,0,4.25
3994,1,0.125
3995,1,1.3125
3996,1,1.1875
3997,0,4.3125
3998,1,1.125
3999,0,4.0625
4000,1,0.4375
4001,0,0.1875
4002,0,0.1875
4003,1,1.3125
4004,0,4.1875
4005,0,4.0625
4006,1,0.375
4007,1,0.1875
4008,1,1.1875
4009,0,4.0625
4010,1,1.5
4011,1,0.1875
4012,1,1.1875
4013,0,4.0625
4014,0,4.4375
4015,0,4.25
4016,1,0.125
4017,0,4.375
4018,1,0.125
4019,0,0.1875
4020,1,0.25
4021,1,1.1875
4022,0,4.375
4023,1,1.125
4024,1,0.1875
4025,1,1.3125
4026,1,0.1875
4027,1,1.1875
4028,0,4.0625
4029,1,0.375
4030,0,0.1875
4031,1,1.3125
4032,0,0.1875
4033,1,1.1875
4034,1,1.3125
4035,1,1.1875
4036,0,4.0625
4037,1,1.4375
4038,1,1.25
4039,1,1.25
4040,1,1.1875
4041,1,1.3125
4042,0,4.3125
4043,0,4.125
4044,1,1.1875
4045,1,1.25
4046,0,4.3125
4047,1,1.125
4048,0,4.0625
4049,1,1.375
4050,1,1.3125
4051,0,4.25
4052,0,4.1875
4053,1,1.1875
4054,0,4.3125
4055,0,0.0625
4056,0,4.25
4057,1,0.125
4058,1,0.25
4059,0,0.1875
4060,0,0.25
4061,1,1.1875
4062,1,1.3125
4063,1,1.1875
4064,0,4.3125
4065,1,1.125
4066,1,1.3125
4067,0,4.25
4068,1,1.1875
4069,1,1.25
4070,1,1.25
4071,1,1.25
4072,0,4.3125
4073,1,1.125
4074,1,1.25
4075,1,1.25
4076,0,4.3125
4077,0,4.1875
4078,1,1.1875
4079,1,1.25
4080,1,1.25
4081,1,1.25
4082,0,4.375
4083,0,4.125
4084,0,4.0625
4085,1,1.3125
4086,0,4.3125
4087,0,4.25
4088,1,1.125
4089,1,1.1875
4090,0,4.0625
4091,1,1.4375
4092,0,4.3125
4093,1,1.1875
4094,0,4.25
4095,0,4.1875
4096,0,0.125
4097,0,0.1875
4098,0,4.25
4099,1,1.1875
4100,1,0.25
4101,0,0.1875
4102,1,0.1875
4103,1,1.25
4104,0,0.1875
4105,0,4.3125
4106,1,1.1875
4107,0,4.25
4108,1,1.25
4109,0,4.25
4110,1,0.125
4111,0,0.1875
4112,1,0.25
4113,0,0.1875
4114,1,1.25
4115,0,4.3125
4116,0,0.125
4117,0,0.1875
4118,1,1.1875
4119,1,1.3125
4120,1,1.1875
4121,0,4.0625
4122,1,1.4375
4123,1,1.25
4124,1,1.25
4125,1,1.25
4126,0,4.25
4127,1,1.1875
4128,0,4.25
4129,0,4.0625
4130,1,1.3125
4131,1,1.3125
4132,1,1.1875
4133,0,4.0625
4134,0,4.4375
4135,1,1.1875
4136,0,4.375
4137,0,0.0625
4138,0,4.375
4139,0,0.125
4140,0,4.375
4141,0,4.25
4142,0,4.0625
4143,1,0.375
4144,1,0.1875
4145,0,4.375
4146,0,4.1875
4147,0,0.125
4148,0,4.375
4149,1,0.125
4150,0,0.1875
4151,1,1.3125
4152,0,4.25
4153,0,0.125
4154,1,1.3125
4155,1,0.1875
4156,1,1.1875
4157,1,0.25
4158,1,1.25
4159,1,1.25
4160,1,1.25
4161,0,4.4375
4162,1,1.1875
4163,0,0.1875
4164,1,1.25
4165,1,1.25
4166,0,4.375
4167,0,4.1875
4168,0,0.125
4169,1,1.25
4170,1,1.25
4171,1,1.25
4172,1,1.25
4173,1,1.25
4174,0,4.25
4175,0,4.0625
4176,0,4.375
4177,1,0.0625
4178,0,0.25
4179,1,1.25
4180,1,1.25
4181,0,4.375
4182,0,0.125
4183,0,4.375
4184,0,0.125
4185,0,4.25
4186,1,0.125
4187,1,1.3125
4188,0,0.1875
4189,1,0.1875
4190,1,0.1875
4191,1,1.25
4192,0,4.3125
4193,1,0.125
4194,1,0.1875
4195,0,4.4375
4196,1,0.125
4197,0,0.1875
4198,0,4.0625
4199,0,0.4375
4200,0,4.25
4201,1,1.1875
4202,1,0.1875
4203,1,1.25
4204,1,0.1875
4205,1,0.25
4206,0,0.1875
4207,1,1.25
4208,1,0.1875
4209,1,1.25
4210,1,0.1875
4211,0,4.4375
4212,0,0.0625
4213,0,4.0625
4214,1,0.4375
4215,1,1.3125
4216,0,4.25
4217,0,4.0625
4218,0,0.375
4219,0,4.3125
4220,0,4.25
4221,1,1.1875
4222,0,0.25
4223,0,0.1875
4224,1,0.1875
4225,0,0.1875
4226,1,1.25
4227,0,0.1875
4228,0,0.1875
4229,0,0.1875
4230,1,0.25
4231,1,0.1875
4232,1,1.25
4233,1,1.25
4234,1,1.25
4235,1,1.1875
4236,0,4.0625
4237,1,1.5
4238,0,4.3125
4239,1,1.1875
4240,1,1.25
4241,0,4.3125
4242,0,4.25
4243,1,1.1875
4244,1,1.25
4245,1,1.25
4246,0,4.3125
4247,1,1.1875
4248,1,1.25
4249,0,4.3125
4250,0,4.25
4251,1,1.1875
4252,0,4.3125
4253,1,1.1875
4254,0,4.375
4255,1,1.125
4256,0,0.1875
4257,1,1.3125
4258,0,0.1875
4259,0,4.25
4260,0,4.0625
4261,0,4.625
4262,0,0.125
4263,0,4.6875
4264,0,4.1875
4265,0,4.3125
4266,1,0.1875
4267,0,0.1875
4268,0,4.375
4269,1,2.25
4270,1,1.3125
4271,0,0.1875
4272,1,0.1875
4273,0,4.25
4274,1,1.1875
4275,0,4.25
4276,0,0.125
4277,0,4.3125
4278,0,4.1875
4279,1,0.125
4280,0,0.1875
4281,1,0.1875
4282,1,0.1875
4283,1,0.25
4284,0,4.25
4285,0,4.1875
4286,0,4.3125
4287,1,0.0625
4288,1,1.25
4289,1,0.1875
4290,0,0.1875
4291,0,0.1875
4292,1,1.3125
4293,1,0.1875
4294,0,4.375
4295,0,4.1875
4296,1,0.125
4297,0,4.375
4298,0,0.0625
4299,0,4.375
4300,1,0.125
4301,0,4.4375
4302,0,0.125
4303,0,0.1875
4304,0,0.1875
4305,0,4.4375
4306,1,0.125
4307,1,0.1875
4308,1,0.1875
4309,1,0.1875
4310,1,1.3125
4311,1,0.1875
4312,1,1.25
4313,1,0.1875
4314,1,1.25
4315,1,0.1875
4316,0,0.25
4317,1,0.1875
4318,1,1.25
4319,1,1.25
4320,0,4.3125
4321,0,4.25
4322,0,4.25
4323,0,0.0625
4324,1,0.1875
4325,0,4.0625
4326,0,4.625
4327,0,4.3125
4328,0,0.125
4329,0,4.4375
4330,0,0.125
4331,0,4.5
4332,1,0.125
4333,0,4.4375
4334,0,4.5625
4335,0,0.125
4336,1,0.1875
4337,0,0.1875
4338,0,0.1875
4339,1,1.25
4340,0,0.25
4341,1,0.1875
4342,0,0.1875
4343,0,4.5625
4344,1,0.125
4345,0,4.4375
4346,1,1.1875
4347,0,4.375
4348,1,0.125
4349,0,4.3125
4350,0,4.5625
4351,0,0.0625
4352,1,1.3125
4353,0,0.1875
4354,1,0.1875
4355,1,1.3125
4356,1,1.3125
4357,0,4.0625
4358,1,1.125
4359,0,0.1875
4360,0,4.375
4361,1,0.125
4362,0,0.1875
4363,0,0.1875
4364,0,4.375
4365,0,4.375
4366,0,4.625
4367,1,1.1875
4368,0,4.5625
4369,0,0.125
4370,0,4.3125
4371,0,0.125
4372,1,0.1875
4373,0,0.1875
4374,0,4.0625
4375,0,4.75
4376,1,0.0625
4377,0,4.0625
4378,0,4.9375
4379,1,0.125
4380,0,0.1875
4381,0,4.6875
4382,1,0.125
4383,1,0.1875
4384,0,4.375
4385,1,0.0625
4386,0,0.3125
4387,0,4.3125
4388,1,0.125
4389,0,4.5625
4390,0,0.125
4391,1,1.25
4392,1,1.25
4393,0,0.1875
4394,0,0.25
4395,1,0.1875
4396,0,0.1875
4397,1,0.1875
4398,0,0.1875
4399,0,4.3125
4400,0,4.375
4401,1,0.125
4402,1,0.1875
4403,1,1.1875
4404,0,4.0625
4405,1,0.5
4406,0,0.1875
4407,0,4.375
4408,0,4.125
4409,0,4.0625
4410,0,0.3125
4411,0,4.375
4412,1,0.1875
4413,1,0.1875
4414,0,0.1875
4415,1,0.1875
4416,1,0.1875
4417,1,0.1875
4418,1,2.3125
4419,1,1.25
4420,0,0.1875
4421,0,4.375
4422,0,0.125
4423,1,0.1875
4424,1,2.3125
4425,0,0.1875
4426,1,0.25
4427,0,4.3125
4428,1,1.125
4429,0,4.3125
4430,0,4.25
4431,1,1.1875
4432,1,0.1875
4433,0,4.5
4434,0,4.125
4435,1,0.125
4436,0,4.4375
4437,1,0.125
4438,1,0.1875
4439,0,0.1875
4440,0,0.1875
4441,1,2.3125
4442,1,1.25
4443,0,4.375
4444,0,4.1875
4445,1,0.125
4446,1,0.1875
4447,0,0.1875
4448,0,4.4375
4449,1,1.1875
4450,1,0.1875
4451,0,0.1875
4452,0,4.5
4453,0,0.125
4454,1,1.1875
4455,0,4.0625
4456,0,4.5625
4457,1,1.25
4458,1,1.1875
4459,1,1.3125
4460,1,1.1875
4461,0,4.0625
4462,1,1.5625
4463,0,0.3125
4464,0,4.6875
4465,1,1.1875
4466,1,1.1875
4467,0,4.0625
4468,1,1.5
4469,0,4.375
4470,0,4.5
4471,1,0.125
4472,1,0.1875
